 # Re 	 CD 
 18.71 	 1.02191 
 18.72 	 1.02176 
 18.73 	 1.02161 
 18.74 	 1.02147 
 18.75 	 1.02132 
 18.76 	 1.02117 
 18.77 	 1.02102 
 18.78 	 1.02087 
 18.79 	 1.02072 
 18.8 	 1.02057 
 18.81 	 1.02042 
 18.82 	 1.02027 
 18.83 	 1.02012 
 18.84 	 1.01997 
 18.85 	 1.01981 
 18.86 	 1.01966 
 18.87 	 1.01951 
 18.88 	 1.01935 
 18.89 	 1.0192 
 18.9 	 1.01904 
 18.91 	 1.01889 
 18.92 	 1.01873 
 18.93 	 1.01857 
 18.94 	 1.01842 
 18.95 	 1.01826 
 18.96 	 1.0181 
 18.97 	 1.01794 
 18.98 	 1.01778 
 18.99 	 1.01762 
 19 	 1.01746 
 19.01 	 1.0173 
 19.02 	 1.01714 
 19.03 	 1.01698 
 19.04 	 1.01682 
 19.05 	 1.01666 
 19.06 	 1.0165 
 19.07 	 1.01633 
 19.08 	 1.01617 
 19.09 	 1.01601 
 19.1 	 1.01584 
 19.11 	 1.01568 
 19.12 	 1.01551 
 19.13 	 1.01535 
 19.14 	 1.01518 
 19.15 	 1.01502 
 19.16 	 1.01485 
 19.17 	 1.01468 
 19.18 	 1.01452 
 19.19 	 1.01435 
 19.2 	 1.01418 
 19.21 	 1.01401 
 19.22 	 1.01384 
 19.23 	 1.01367 
 19.24 	 1.01351 
 19.25 	 1.01334 
 19.26 	 1.01317 
 19.27 	 1.013 
 19.28 	 1.01283 
 19.29 	 1.01265 
 19.3 	 1.01248 
 19.31 	 1.01231 
 19.32 	 1.01214 
 19.33 	 1.01197 
 19.34 	 1.0118 
 19.35 	 1.01162 
 19.36 	 1.01145 
 19.37 	 1.01128 
 19.38 	 1.0111 
 19.39 	 1.01093 
 19.4 	 1.01076 
 19.41 	 1.01058 
 19.42 	 1.01041 
 19.43 	 1.01023 
 19.44 	 1.01006 
 19.45 	 1.00988 
 19.46 	 1.00971 
 19.47 	 1.00953 
 19.48 	 1.00935 
 19.49 	 1.00918 
 19.5 	 1.009 
 19.51 	 1.00883 
 19.52 	 1.00865 
 19.53 	 1.00847 
 19.54 	 1.00829 
 19.55 	 1.00812 
 19.56 	 1.00794 
 19.57 	 1.00776 
 19.58 	 1.00758 
 19.59 	 1.00741 
 19.6 	 1.00723 
 19.61 	 1.00705 
 19.62 	 1.00687 
 19.63 	 1.00669 
 19.64 	 1.00651 
 19.65 	 1.00633 
 19.66 	 1.00615 
 19.67 	 1.00597 
 19.68 	 1.00579 
 19.69 	 1.00561 
 19.7 	 1.00543 
 19.71 	 1.00525 
 19.72 	 1.00507 
 19.73 	 1.00489 
 19.74 	 1.00471 
 19.75 	 1.00453 
 19.76 	 1.00435 
 19.77 	 1.00417 
 19.78 	 1.00399 
 19.79 	 1.00381 
 19.8 	 1.00363 
 19.81 	 1.00345 
 19.82 	 1.00327 
 19.83 	 1.00308 
 19.84 	 1.0029 
 19.85 	 1.00272 
 19.86 	 1.00254 
 19.87 	 1.00236 
 19.88 	 1.00218 
 19.89 	 1.00199 
 19.9 	 1.00181 
 19.91 	 1.00163 
 19.92 	 1.00145 
 19.93 	 1.00127 
 19.94 	 1.00109 
 19.95 	 1.0009 
 19.96 	 1.00072 
 19.97 	 1.00054 
 19.98 	 1.00036 
 19.99 	 1.00018 
 
