 # Re 	 CD 
 10040.2 	 14958 
 10050.2 	 14956.2 
 10060.2 	 14954.4 
 10070.2 	 14952.5 
 10080.2 	 14950.6 
 10090.2 	 14948.7 
 10100.2 	 14946.7 
 10110.2 	 14944.7 
 10120.2 	 14942.6 
 10130.2 	 14940.5 
 10140.2 	 14938.3 
 10150.2 	 14936.2 
 10160.2 	 14933.9 
 10170.2 	 14931.7 
 10180.2 	 14929.4 
 10190.2 	 14927 
 10200.2 	 14924.7 
 10210.2 	 14922.3 
 10220.2 	 14919.8 
 10230.2 	 14917.3 
 10240.2 	 14914.8 
 10250.2 	 14912.2 
 10260.2 	 14909.6 
 10270.2 	 14906.9 
 10280.2 	 14904.2 
 10290.2 	 14901.5 
 10300.2 	 14898.7 
 10310.2 	 14895.9 
 10320.2 	 14893.1 
 10330.2 	 14890.2 
 10340.2 	 14887.3 
 10350.2 	 14884.3 
 10360.2 	 14881.3 
 10370.2 	 14878.3 
 10380.2 	 14875.2 
 10390.2 	 14872.1 
 10400.2 	 14868.9 
 10410.2 	 14865.7 
 10420.2 	 14862.5 
 10430.2 	 14859.2 
 10440.2 	 14855.9 
 10450.2 	 14852.6 
 10460.2 	 14849.2 
 10470.2 	 14845.7 
 10480.2 	 14842.3 
 10490.2 	 14838.8 
 10500.2 	 14835.2 
 10510.2 	 14831.7 
 10520.2 	 14828 
 10530.2 	 14824.4 
 10540.2 	 14820.7 
 10550.2 	 14817 
 10560.2 	 14813.2 
 10570.2 	 14809.4 
 10580.2 	 14805.6 
 10590.2 	 14801.7 
 10600.2 	 14797.8 
 10610.2 	 14793.8 
 10620.2 	 14789.8 
 10630.2 	 14785.8 
 10640.2 	 14781.7 
 10650.2 	 14777.6 
 10660.2 	 14773.5 
 10670.2 	 14769.3 
 10680.2 	 14765.1 
 10690.2 	 14760.8 
 10700.2 	 14756.5 
 10710.2 	 14752.2 
 10720.2 	 14747.8 
 10730.2 	 14743.4 
 10740.2 	 14739 
 10750.2 	 14734.5 
 10760.2 	 14730 
 10770.2 	 14725.4 
 10780.2 	 14720.8 
 10790.2 	 14716.2 
 10800.2 	 14711.5 
 10810.2 	 14706.8 
 10820.2 	 14702.1 
 10830.2 	 14697.3 
 10840.2 	 14692.5 
 10850.2 	 14687.7 
 10860.2 	 14682.8 
 10870.2 	 14677.9 
 10880.2 	 14672.9 
 10890.2 	 14667.9 
 10900.2 	 14662.9 
 10910.2 	 14657.8 
 10920.2 	 14652.7 
 10930.2 	 14647.6 
 10940.2 	 14642.4 
 10950.2 	 14637.2 
 10960.2 	 14631.9 
 10970.2 	 14626.6 
 10980.2 	 14621.3 
 10990.2 	 14616 
 11000.2 	 14610.6 
 11010.2 	 14605.1 
 11020.2 	 14599.7 
 11030.2 	 14594.2 
 11040.2 	 14588.6 
 11050.2 	 14583.1 
 11060.2 	 14577.5 
 11070.2 	 14571.8 
 11080.2 	 14566.1 
 11090.2 	 14560.4 
 11100.2 	 14554.7 
 11110.2 	 14548.9 
 11120.2 	 14543 
 11130.2 	 14537.2 
 11140.2 	 14531.3 
 11150.2 	 14525.4 
 11160.2 	 14519.4 
 11170.2 	 14513.4 
 11180.2 	 14507.4 
 11190.2 	 14501.3 
 11200.2 	 14495.2 
 11210.2 	 14489 
 11220.2 	 14482.9 
 11230.2 	 14476.6 
 11240.2 	 14470.4 
 11250.2 	 14464.1 
 11260.2 	 14457.8 
 11270.2 	 14451.4 
 11280.2 	 14445 
 11290.2 	 14438.6 
 11300.2 	 14432.2 
 11310.2 	 14425.7 
 11320.2 	 14419.1 
 11330.2 	 14412.6 
 11340.2 	 14406 
 11350.2 	 14399.3 
 11360.2 	 14392.7 
 11370.2 	 14386 
 11380.2 	 14379.2 
 11390.2 	 14372.5 
 11400.2 	 14365.7 
 11410.2 	 14358.8 
 11420.2 	 14351.9 
 11430.2 	 14345 
 11440.2 	 14338.1 
 11450.2 	 14331.1 
 11460.2 	 14324.1 
 11470.2 	 14317.1 
 11480.2 	 14310 
 11490.2 	 14302.9 
 11500.2 	 14295.7 
 11510.2 	 14288.5 
 11520.2 	 14281.3 
 11530.2 	 14274.1 
 11540.2 	 14266.8 
 11550.2 	 14259.5 
 11560.2 	 14252.1 
 11570.2 	 14244.7 
 11580.2 	 14237.3 
 11590.2 	 14229.9 
 11600.2 	 14222.4 
 11610.2 	 14214.8 
 11620.2 	 14207.3 
 11630.2 	 14199.7 
 11640.2 	 14192.1 
 11650.2 	 14184.4 
 11660.2 	 14176.7 
 11670.2 	 14169 
 11680.2 	 14161.3 
 11690.2 	 14153.5 
 11700.2 	 14145.6 
 11710.2 	 14137.8 
 11720.2 	 14129.9 
 11730.2 	 14122 
 11740.2 	 14114 
 11750.2 	 14106 
 11760.2 	 14098 
 11770.2 	 14090 
 11780.2 	 14081.9 
 11790.2 	 14073.8 
 11800.2 	 14065.6 
 11810.2 	 14057.4 
 11820.2 	 14049.2 
 11830.2 	 14040.9 
 11840.2 	 14032.7 
 11850.2 	 14024.3 
 11860.2 	 14016 
 11870.2 	 14007.6 
 11880.2 	 13999.2 
 11890.2 	 13990.8 
 11900.2 	 13982.3 
 11910.2 	 13973.8 
 11920.2 	 13965.2 
 11930.2 	 13956.6 
 11940.2 	 13948 
 11950.2 	 13939.4 
 11960.2 	 13930.7 
 11970.2 	 13922 
 11980.2 	 13913.3 
 11990.2 	 13904.5 
 12000.2 	 13895.7 
 12010.2 	 13886.9 
 12020.2 	 13878 
 12030.2 	 13869.1 
 12040.2 	 13860.2 
 12050.2 	 13851.2 
 12060.2 	 13842.2 
 12070.2 	 13833.2 
 12080.2 	 13824.1 
 12090.2 	 13815 
 12100.2 	 13805.9 
 12110.2 	 13796.8 
 12120.2 	 13787.6 
 12130.2 	 13778.4 
 12140.2 	 13769.1 
 12150.2 	 13759.8 
 12160.2 	 13750.5 
 12170.2 	 13741.2 
 12180.2 	 13731.8 
 12190.2 	 13722.4 
 12200.2 	 13713 
 12210.2 	 13703.5 
 12220.2 	 13694 
 12230.2 	 13684.5 
 12240.2 	 13674.9 
 12250.2 	 13665.3 
 12260.2 	 13655.7 
 12270.2 	 13646 
 12280.2 	 13636.3 
 12290.2 	 13626.6 
 12300.2 	 13616.9 
 12310.2 	 13607.1 
 12320.2 	 13597.3 
 12330.2 	 13587.4 
 12340.2 	 13577.6 
 12350.2 	 13567.7 
 12360.2 	 13557.7 
 12370.2 	 13547.8 
 12380.2 	 13537.8 
 12390.2 	 13527.8 
 12400.2 	 13517.7 
 12410.2 	 13507.6 
 12420.2 	 13497.5 
 12430.2 	 13487.4 
 12440.2 	 13477.2 
 12450.2 	 13467 
 12460.2 	 13456.7 
 12470.2 	 13446.5 
 12480.2 	 13436.2 
 12490.2 	 13425.9 
 12500.2 	 13415.5 
 12510.2 	 13405.1 
 12520.2 	 13394.7 
 12530.2 	 13384.2 
 12540.2 	 13373.8 
 12550.2 	 13363.3 
 12560.2 	 13352.7 
 12570.2 	 13342.2 
 12580.2 	 13331.6 
 12590.2 	 13320.9 
 12600.2 	 13310.3 
 12610.2 	 13299.6 
 12620.2 	 13288.9 
 12630.2 	 13278.1 
 12640.2 	 13267.4 
 12650.2 	 13256.6 
 12660.2 	 13245.7 
 12670.2 	 13234.9 
 12680.2 	 13224 
 12690.2 	 13213.1 
 12700.2 	 13202.1 
 12710.2 	 13191.1 
 12720.2 	 13180.1 
 12730.2 	 13169.1 
 12740.2 	 13158 
 12750.2 	 13146.9 
 12760.2 	 13135.8 
 12770.2 	 13124.6 
 12780.2 	 13113.4 
 12790.2 	 13102.2 
 12800.2 	 13091 
 12810.2 	 13079.7 
 12820.2 	 13068.4 
 12830.2 	 13057.1 
 12840.2 	 13045.7 
 12850.2 	 13034.4 
 12860.2 	 13022.9 
 12870.2 	 13011.5 
 12880.2 	 13000 
 12890.2 	 12988.5 
 12900.2 	 12977 
 12910.2 	 12965.4 
 12920.2 	 12953.9 
 12930.2 	 12942.2 
 12940.2 	 12930.6 
 12950.2 	 12918.9 
 12960.2 	 12907.2 
 12970.2 	 12895.5 
 12980.2 	 12883.7 
 12990.2 	 12872 
 13000.2 	 12860.2 
 13010.2 	 12848.3 
 13020.2 	 12836.4 
 13030.2 	 12824.6 
 13040.2 	 12812.6 
 13050.2 	 12800.7 
 13060.2 	 12788.7 
 13070.2 	 12776.7 
 13080.2 	 12764.7 
 13090.2 	 12752.6 
 13100.2 	 12740.5 
 13110.2 	 12728.4 
 13120.2 	 12716.2 
 13130.2 	 12704.1 
 13140.2 	 12691.9 
 13150.2 	 12679.6 
 13160.2 	 12667.4 
 13170.2 	 12655.1 
 13180.2 	 12642.8 
 13190.2 	 12630.5 
 13200.2 	 12618.1 
 13210.2 	 12605.7 
 13220.2 	 12593.3 
 13230.2 	 12580.8 
 13240.2 	 12568.4 
 13250.2 	 12555.9 
 13260.2 	 12543.3 
 13270.2 	 12530.8 
 13280.2 	 12518.2 
 13290.2 	 12505.6 
 13300.2 	 12493 
 13310.2 	 12480.3 
 13320.2 	 12467.6 
 13330.2 	 12454.9 
 13340.2 	 12442.1 
 13350.2 	 12429.4 
 13360.2 	 12416.6 
 13370.2 	 12403.8 
 13380.2 	 12390.9 
 13390.2 	 12378 
 13400.2 	 12365.1 
 13410.2 	 12352.2 
 13420.2 	 12339.3 
 13430.2 	 12326.3 
 13440.2 	 12313.3 
 13450.2 	 12300.2 
 13460.2 	 12287.2 
 13470.2 	 12274.1 
 13480.2 	 12261 
 13490.2 	 12247.8 
 13500.2 	 12234.7 
 13510.2 	 12221.5 
 13520.2 	 12208.3 
 13530.2 	 12195 
 13540.2 	 12181.7 
 13550.2 	 12168.5 
 13560.2 	 12155.1 
 13570.2 	 12141.8 
 13580.2 	 12128.4 
 13590.2 	 12115 
 13600.2 	 12101.6 
 13610.2 	 12088.1 
 13620.2 	 12074.7 
 13630.2 	 12061.2 
 13640.2 	 12047.6 
 13650.2 	 12034.1 
 13660.2 	 12020.5 
 13670.2 	 12006.9 
 13680.2 	 11993.3 
 13690.2 	 11979.6 
 13700.2 	 11966 
 13710.2 	 11952.3 
 13720.2 	 11938.5 
 13730.2 	 11924.8 
 13740.2 	 11911 
 13750.2 	 11897.2 
 13760.2 	 11883.4 
 13770.2 	 11869.5 
 13780.2 	 11855.6 
 13790.2 	 11841.7 
 13800.2 	 11827.8 
 13810.2 	 11813.8 
 13820.2 	 11799.9 
 13830.2 	 11785.9 
 13840.2 	 11771.8 
 13850.2 	 11757.8 
 13860.2 	 11743.7 
 13870.2 	 11729.6 
 13880.2 	 11715.5 
 13890.2 	 11701.3 
 13900.2 	 11687.1 
 13910.2 	 11672.9 
 13920.2 	 11658.7 
 13930.2 	 11644.5 
 13940.2 	 11630.2 
 13950.2 	 11615.9 
 13960.2 	 11601.6 
 13970.2 	 11587.2 
 13980.2 	 11572.9 
 13990.2 	 11558.5 
 14000.2 	 11544 
 14010.2 	 11529.6 
 14020.2 	 11515.1 
 14030.2 	 11500.6 
 14040.2 	 11486.1 
 14050.2 	 11471.6 
 14060.2 	 11457 
 14070.2 	 11442.4 
 14080.2 	 11427.8 
 14090.2 	 11413.2 
 14100.2 	 11398.5 
 14110.2 	 11383.9 
 14120.2 	 11369.2 
 14130.2 	 11354.4 
 14140.2 	 11339.7 
 14150.2 	 11324.9 
 14160.2 	 11310.1 
 14170.2 	 11295.3 
 14180.2 	 11280.4 
 14190.2 	 11265.6 
 14200.2 	 11250.7 
 14210.2 	 11235.8 
 14220.2 	 11220.8 
 14230.2 	 11205.9 
 14240.2 	 11190.9 
 14250.2 	 11175.9 
 14260.2 	 11160.8 
 14270.2 	 11145.8 
 14280.2 	 11130.7 
 14290.2 	 11115.6 
 14300.2 	 11100.5 
 14310.2 	 11085.3 
 14320.2 	 11070.2 
 14330.2 	 11055 
 14340.2 	 11039.8 
 14350.2 	 11024.5 
 14360.2 	 11009.3 
 14370.2 	 10994 
 14380.2 	 10978.7 
 14390.2 	 10963.4 
 14400.2 	 10948 
 14410.2 	 10932.6 
 14420.2 	 10917.3 
 14430.2 	 10901.8 
 14440.2 	 10886.4 
 14450.2 	 10870.9 
 14460.2 	 10855.5 
 14470.2 	 10840 
 14480.2 	 10824.4 
 14490.2 	 10808.9 
 14500.2 	 10793.3 
 14510.2 	 10777.7 
 14520.2 	 10762.1 
 14530.2 	 10746.5 
 14540.2 	 10730.8 
 14550.2 	 10715.1 
 14560.2 	 10699.4 
 14570.2 	 10683.7 
 14580.2 	 10667.9 
 14590.2 	 10652.2 
 14600.2 	 10636.4 
 14610.2 	 10620.6 
 14620.2 	 10604.7 
 14630.2 	 10588.9 
 14640.2 	 10573 
 14650.2 	 10557.1 
 14660.2 	 10541.2 
 14670.2 	 10525.2 
 14680.2 	 10509.3 
 14690.2 	 10493.3 
 14700.2 	 10477.3 
 14710.2 	 10461.3 
 14720.2 	 10445.2 
 14730.2 	 10429.2 
 14740.2 	 10413.1 
 14750.2 	 10396.9 
 14760.2 	 10380.8 
 14770.2 	 10364.7 
 14780.2 	 10348.5 
 14790.2 	 10332.3 
 14800.2 	 10316.1 
 14810.2 	 10299.8 
 14820.2 	 10283.6 
 14830.2 	 10267.3 
 14840.2 	 10251 
 14850.2 	 10234.7 
 14860.2 	 10218.4 
 14870.2 	 10202 
 14880.2 	 10185.6 
 14890.2 	 10169.2 
 14900.2 	 10152.8 
 14910.2 	 10136.3 
 14920.2 	 10119.9 
 14930.2 	 10103.4 
 14940.2 	 10086.9 
 14950.2 	 10070.4 
 14960.2 	 10053.8 
 14970.2 	 10037.3 
 14980.2 	 10020.7 
 14990.2 	 10004.1 
 15000.2 	 9987.45 
 15010.2 	 9970.8 
 15020.2 	 9954.14 
 15030.2 	 9937.45 
 15040.2 	 9920.75 
 15050.2 	 9904.02 
 15060.2 	 9887.28 
 15070.2 	 9870.51 
 15080.2 	 9853.73 
 15090.2 	 9836.93 
 15100.2 	 9820.1 
 15110.2 	 9803.26 
 15120.2 	 9786.4 
 15130.2 	 9769.51 
 15140.2 	 9752.61 
 15150.2 	 9735.69 
 15160.2 	 9718.75 
 15170.2 	 9701.79 
 15180.2 	 9684.81 
 15190.2 	 9667.81 
 15200.2 	 9650.79 
 15210.2 	 9633.76 
 15220.2 	 9616.7 
 15230.2 	 9599.63 
 15240.2 	 9582.53 
 15250.2 	 9565.42 
 15260.2 	 9548.28 
 15270.2 	 9531.13 
 15280.2 	 9513.96 
 15290.2 	 9496.77 
 15300.2 	 9479.56 
 15310.2 	 9462.34 
 15320.2 	 9445.09 
 15330.2 	 9427.82 
 15340.2 	 9410.54 
 15350.2 	 9393.24 
 15360.2 	 9375.92 
 15370.2 	 9358.58 
 15380.2 	 9341.22 
 15390.2 	 9323.84 
 15400.2 	 9306.45 
 15410.2 	 9289.03 
 15420.2 	 9271.6 
 15430.2 	 9254.15 
 15440.2 	 9236.68 
 15450.2 	 9219.2 
 15460.2 	 9201.69 
 15470.2 	 9184.17 
 15480.2 	 9166.63 
 15490.2 	 9149.07 
 15500.2 	 9131.49 
 15510.2 	 9113.89 
 15520.2 	 9096.28 
 15530.2 	 9078.65 
 15540.2 	 9061 
 15550.2 	 9043.33 
 15560.2 	 9025.64 
 15570.2 	 9007.94 
 15580.2 	 8990.22 
 15590.2 	 8972.48 
 15600.2 	 8954.73 
 15610.2 	 8936.95 
 15620.2 	 8919.16 
 15630.2 	 8901.35 
 15640.2 	 8883.52 
 15650.2 	 8865.68 
 15660.2 	 8847.82 
 15670.2 	 8829.94 
 15680.2 	 8812.04 
 15690.2 	 8794.13 
 15700.2 	 8776.2 
 15710.2 	 8758.25 
 15720.2 	 8740.29 
 15730.2 	 8722.3 
 15740.2 	 8704.3 
 15750.2 	 8686.29 
 15760.2 	 8668.25 
 15770.2 	 8650.2 
 15780.2 	 8632.13 
 15790.2 	 8614.05 
 15800.2 	 8595.95 
 15810.2 	 8577.83 
 15820.2 	 8559.7 
 15830.2 	 8541.54 
 15840.2 	 8523.38 
 15850.2 	 8505.19 
 15860.2 	 8486.99 
 15870.2 	 8468.77 
 15880.2 	 8450.53 
 15890.2 	 8432.28 
 15900.2 	 8414.02 
 15910.2 	 8395.73 
 15920.2 	 8377.43 
 15930.2 	 8359.11 
 15940.2 	 8340.78 
 15950.2 	 8322.43 
 15960.2 	 8304.06 
 15970.2 	 8285.68 
 15980.2 	 8267.28 
 15990.2 	 8248.87 
 16000.2 	 8230.44 
 16010.2 	 8211.99 
 16020.2 	 8193.53 
 16030.2 	 8175.05 
 16040.2 	 8156.56 
 16050.2 	 8138.05 
 16060.2 	 8119.52 
 16070.2 	 8100.98 
 16080.2 	 8082.42 
 16090.2 	 8063.85 
 16100.2 	 8045.26 
 16110.2 	 8026.65 
 16120.2 	 8008.03 
 16130.2 	 7989.4 
 16140.2 	 7970.75 
 16150.2 	 7952.08 
 16160.2 	 7933.4 
 16170.2 	 7914.7 
 16180.2 	 7895.99 
 16190.2 	 7877.26 
 16200.2 	 7858.52 
 16210.2 	 7839.76 
 16220.2 	 7820.98 
 16230.2 	 7802.19 
 16240.2 	 7783.39 
 16250.2 	 7764.57 
 16260.2 	 7745.74 
 16270.2 	 7726.89 
 16280.2 	 7708.02 
 16290.2 	 7689.14 
 16300.2 	 7670.25 
 16310.2 	 7651.34 
 16320.2 	 7632.42 
 16330.2 	 7613.48 
 16340.2 	 7594.53 
 16350.2 	 7575.56 
 16360.2 	 7556.58 
 16370.2 	 7537.58 
 16380.2 	 7518.57 
 16390.2 	 7499.54 
 16400.2 	 7480.5 
 16410.2 	 7461.45 
 16420.2 	 7442.38 
 16430.2 	 7423.29 
 16440.2 	 7404.19 
 16450.2 	 7385.08 
 16460.2 	 7365.96 
 16470.2 	 7346.82 
 16480.2 	 7327.66 
 16490.2 	 7308.49 
 16500.2 	 7289.31 
 16510.2 	 7270.11 
 16520.2 	 7250.9 
 16530.2 	 7231.68 
 16540.2 	 7212.44 
 16550.2 	 7193.18 
 16560.2 	 7173.92 
 16570.2 	 7154.64 
 16580.2 	 7135.34 
 16590.2 	 7116.04 
 16600.2 	 7096.71 
 16610.2 	 7077.38 
 16620.2 	 7058.03 
 16630.2 	 7038.67 
 16640.2 	 7019.29 
 16650.2 	 6999.9 
 16660.2 	 6980.5 
 16670.2 	 6961.08 
 16680.2 	 6941.65 
 16690.2 	 6922.21 
 16700.2 	 6902.76 
 16710.2 	 6883.29 
 16720.2 	 6863.8 
 16730.2 	 6844.31 
 16740.2 	 6824.8 
 16750.2 	 6805.28 
 16760.2 	 6785.74 
 16770.2 	 6766.2 
 16780.2 	 6746.64 
 16790.2 	 6727.06 
 16800.2 	 6707.48 
 16810.2 	 6687.88 
 16820.2 	 6668.26 
 16830.2 	 6648.64 
 16840.2 	 6629 
 16850.2 	 6609.35 
 16860.2 	 6589.69 
 16870.2 	 6570.01 
 16880.2 	 6550.33 
 16890.2 	 6530.63 
 16900.2 	 6510.91 
 16910.2 	 6491.19 
 16920.2 	 6471.45 
 16930.2 	 6451.7 
 16940.2 	 6431.94 
 16950.2 	 6412.16 
 16960.2 	 6392.38 
 16970.2 	 6372.58 
 16980.2 	 6352.77 
 16990.2 	 6332.94 
 17000.2 	 6313.11 
 17010.2 	 6293.26 
 17020.2 	 6273.4 
 17030.2 	 6253.53 
 17040.2 	 6233.65 
 17050.2 	 6213.75 
 17060.2 	 6193.84 
 17070.2 	 6173.93 
 17080.2 	 6154 
 17090.2 	 6134.05 
 17100.2 	 6114.1 
 17110.2 	 6094.13 
 17120.2 	 6074.16 
 17130.2 	 6054.17 
 17140.2 	 6034.17 
 17150.2 	 6014.16 
 17160.2 	 5994.13 
 17170.2 	 5974.1 
 17180.2 	 5954.05 
 17190.2 	 5934 
 17200.2 	 5913.93 
 17210.2 	 5893.85 
 17220.2 	 5873.76 
 17230.2 	 5853.66 
 17240.2 	 5833.55 
 17250.2 	 5813.42 
 17260.2 	 5793.29 
 17270.2 	 5773.14 
 17280.2 	 5752.98 
 17290.2 	 5732.82 
 17300.2 	 5712.64 
 17310.2 	 5692.45 
 17320.2 	 5672.25 
 17330.2 	 5652.04 
 17340.2 	 5631.82 
 17350.2 	 5611.58 
 17360.2 	 5591.34 
 17370.2 	 5571.09 
 17380.2 	 5550.82 
 17390.2 	 5530.55 
 17400.2 	 5510.26 
 17410.2 	 5489.97 
 17420.2 	 5469.66 
 17430.2 	 5449.35 
 17440.2 	 5429.02 
 17450.2 	 5408.68 
 17460.2 	 5388.34 
 17470.2 	 5367.98 
 17480.2 	 5347.61 
 17490.2 	 5327.23 
 17500.2 	 5306.85 
 17510.2 	 5286.45 
 17520.2 	 5266.04 
 17530.2 	 5245.62 
 17540.2 	 5225.2 
 17550.2 	 5204.76 
 17560.2 	 5184.31 
 17570.2 	 5163.86 
 17580.2 	 5143.39 
 17590.2 	 5122.91 
 17600.2 	 5102.43 
 17610.2 	 5081.93 
 17620.2 	 5061.43 
 17630.2 	 5040.91 
 17640.2 	 5020.39 
 17650.2 	 4999.86 
 17660.2 	 4979.31 
 17670.2 	 4958.76 
 17680.2 	 4938.2 
 17690.2 	 4917.63 
 17700.2 	 4897.05 
 17710.2 	 4876.46 
 17720.2 	 4855.86 
 17730.2 	 4835.25 
 17740.2 	 4814.64 
 17750.2 	 4794.01 
 17760.2 	 4773.37 
 17770.2 	 4752.73 
 17780.2 	 4732.08 
 17790.2 	 4711.42 
 17800.2 	 4690.75 
 17810.2 	 4670.07 
 17820.2 	 4649.38 
 17830.2 	 4628.68 
 17840.2 	 4607.98 
 17850.2 	 4587.26 
 17860.2 	 4566.54 
 17870.2 	 4545.81 
 17880.2 	 4525.07 
 17890.2 	 4504.32 
 17900.2 	 4483.56 
 17910.2 	 4462.8 
 17920.2 	 4442.02 
 17930.2 	 4421.24 
 17940.2 	 4400.45 
 17950.2 	 4379.65 
 17960.2 	 4358.84 
 17970.2 	 4338.03 
 17980.2 	 4317.21 
 17990.2 	 4296.37 
 18000.2 	 4275.54 
 18010.2 	 4254.69 
 18020.2 	 4233.83 
 18030.2 	 4212.97 
 18040.2 	 4192.1 
 18050.2 	 4171.22 
 18060.2 	 4150.33 
 18070.2 	 4129.44 
 18080.2 	 4108.54 
 18090.2 	 4087.63 
 18100.2 	 4066.71 
 18110.2 	 4045.78 
 18120.2 	 4024.85 
 18130.2 	 4003.91 
 18140.2 	 3982.96 
 18150.2 	 3962.01 
 18160.2 	 3941.04 
 18170.2 	 3920.07 
 18180.2 	 3899.1 
 18190.2 	 3878.11 
 18200.2 	 3857.12 
 18210.2 	 3836.12 
 18220.2 	 3815.11 
 18230.2 	 3794.1 
 18240.2 	 3773.08 
 18250.2 	 3752.05 
 18260.2 	 3731.02 
 18270.2 	 3709.98 
 18280.2 	 3688.93 
 18290.2 	 3667.87 
 18300.2 	 3646.81 
 18310.2 	 3625.74 
 18320.2 	 3604.66 
 18330.2 	 3583.58 
 18340.2 	 3562.49 
 18350.2 	 3541.4 
 18360.2 	 3520.29 
 18370.2 	 3499.18 
 18380.2 	 3478.07 
 18390.2 	 3456.95 
 18400.2 	 3435.82 
 18410.2 	 3414.68 
 18420.2 	 3393.54 
 18430.2 	 3372.39 
 18440.2 	 3351.24 
 18450.2 	 3330.08 
 18460.2 	 3308.91 
 18470.2 	 3287.74 
 18480.2 	 3266.56 
 18490.2 	 3245.38 
 18500.2 	 3224.19 
 18510.2 	 3202.99 
 18520.2 	 3181.79 
 18530.2 	 3160.58 
 18540.2 	 3139.36 
 18550.2 	 3118.14 
 18560.2 	 3096.91 
 18570.2 	 3075.68 
 18580.2 	 3054.44 
 18590.2 	 3033.2 
 18600.2 	 3011.95 
 18610.2 	 2990.7 
 18620.2 	 2969.44 
 18630.2 	 2948.17 
 18640.2 	 2926.9 
 18650.2 	 2905.62 
 18660.2 	 2884.34 
 18670.2 	 2863.05 
 18680.2 	 2841.76 
 18690.2 	 2820.46 
 18700.2 	 2799.16 
 18710.2 	 2777.85 
 18720.2 	 2756.53 
 18730.2 	 2735.21 
 18740.2 	 2713.89 
 18750.2 	 2692.56 
 18760.2 	 2671.23 
 18770.2 	 2649.89 
 18780.2 	 2628.54 
 18790.2 	 2607.19 
 18800.2 	 2585.84 
 18810.2 	 2564.48 
 18820.2 	 2543.12 
 18830.2 	 2521.75 
 18840.2 	 2500.38 
 18850.2 	 2479 
 18860.2 	 2457.62 
 18870.2 	 2436.23 
 18880.2 	 2414.84 
 18890.2 	 2393.44 
 18900.2 	 2372.04 
 18910.2 	 2350.64 
 18920.2 	 2329.23 
 18930.2 	 2307.82 
 18940.2 	 2286.4 
 18950.2 	 2264.98 
 18960.2 	 2243.55 
 18970.2 	 2222.12 
 18980.2 	 2200.69 
 18990.2 	 2179.25 
 19000.2 	 2157.81 
 19010.2 	 2136.36 
 19020.2 	 2114.91 
 19030.2 	 2093.45 
 19040.2 	 2072 
 19050.2 	 2050.53 
 19060.2 	 2029.07 
 19070.2 	 2007.6 
 19080.2 	 1986.12 
 19090.2 	 1964.65 
 19100.2 	 1943.17 
 19110.2 	 1921.68 
 19120.2 	 1900.19 
 19130.2 	 1878.7 
 19140.2 	 1857.21 
 19150.2 	 1835.71 
 19160.2 	 1814.21 
 19170.2 	 1792.7 
 19180.2 	 1771.19 
 19190.2 	 1749.68 
 19200.2 	 1728.17 
 19210.2 	 1706.65 
 19220.2 	 1685.13 
 19230.2 	 1663.6 
 19240.2 	 1642.08 
 19250.2 	 1620.55 
 19260.2 	 1599.01 
 19270.2 	 1577.48 
 19280.2 	 1555.94 
 19290.2 	 1534.39 
 19300.2 	 1512.85 
 19310.2 	 1491.3 
 19320.2 	 1469.75 
 19330.2 	 1448.2 
 19340.2 	 1426.64 
 19350.2 	 1405.08 
 19360.2 	 1383.52 
 19370.2 	 1361.95 
 19380.2 	 1340.39 
 19390.2 	 1318.82 
 19400.2 	 1297.25 
 19410.2 	 1275.67 
 19420.2 	 1254.1 
 19430.2 	 1232.52 
 19440.2 	 1210.94 
 19450.2 	 1189.35 
 19460.2 	 1167.77 
 19470.2 	 1146.18 
 19480.2 	 1124.59 
 19490.2 	 1103 
 19500.2 	 1081.41 
 19510.2 	 1059.81 
 19520.2 	 1038.21 
 19530.2 	 1016.61 
 19540.2 	 995.012 
 19550.2 	 973.409 
 19560.2 	 951.804 
 19570.2 	 930.197 
 19580.2 	 908.588 
 19590.2 	 886.978 
 19600.2 	 865.366 
 19610.2 	 843.752 
 19620.2 	 822.137 
 19630.2 	 800.521 
 19640.2 	 778.902 
 19650.2 	 757.283 
 19660.2 	 735.662 
 19670.2 	 714.039 
 19680.2 	 692.416 
 19690.2 	 670.791 
 19700.2 	 649.165 
 19710.2 	 627.537 
 19720.2 	 605.909 
 19730.2 	 584.279 
 19740.2 	 562.648 
 19750.2 	 541.016 
 19760.2 	 519.384 
 19770.2 	 497.75 
 19780.2 	 476.115 
 19790.2 	 454.48 
 19800.2 	 432.843 
 19810.2 	 411.206 
 19820.2 	 389.568 
 19830.2 	 367.929 
 19840.2 	 346.29 
 19850.2 	 324.65 
 19860.2 	 303.009 
 19870.2 	 281.368 
 19880.2
